pair_id,pair_type,bootstrap_replicate,left_budget_flops,right_budget_flops,left_context_tokens,right_context_tokens,left_run_id,right_run_id,configuration_changed,left_N_B,right_N_B,delta_log_N,left_D_B,right_D_B,delta_log_D,left_predicted_loss,right_predicted_loss,delta_predicted_loss,left_training_cost_share,right_training_cost_share,delta_training_cost_share,total_variation_cost_share,left_budget_utilization,right_budget_utilization
T14,adjacent_context,946,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.176835762755423,3.392072647422318,0.21523688466689528,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,946,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456124653266597,2.1507593534456637,0.0051468881190039895,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,946,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507593534456637,2.1598449465951868,0.009085593149523064,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,946,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598449465951868,2.1946662909303725,0.03482134433518569,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,946,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946662909303725,2.271589006355311,0.07692271542493856,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,946,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933812462933123,2.0933812462933123,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,946,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933812462933123,2.0933812462933123,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,946,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933812462933123,2.0933812462933123,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,946,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933812462933123,2.0933812462933123,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,947,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.030395878328976,2.1456173389710393,-0.8847785393579368,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,947,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456173389710393,2.0933865793119515,-0.052230759659087855,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,947,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.030395878328976,2.150764890245071,-0.879630988083905,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,947,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.150764890245071,2.0933865793119515,-0.057378310933119625,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,947,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.087764941512314,2.159851624520456,-0.9279133169918579,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,947,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.159851624520456,2.0933865793119515,-0.06646504520850449,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,947,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768463054401748,2.194663305675756,-0.9821829997644187,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,947,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194663305675756,2.0933865793119515,-0.10127672636380458,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,947,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.3920837466807865,2.2715953094065053,-1.1204884372742812,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,947,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715953094065053,2.0933865793119515,-0.17820873009455385,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,947,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.030395878328976,3.030395878328976,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,947,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.030395878328976,3.087764941512314,0.057369063183337676,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,947,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.087764941512314,3.1768463054401748,0.08908136392786092,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,947,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768463054401748,3.3920837466807865,0.21523744124061173,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,947,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456173389710393,2.150764890245071,0.00514755127403177,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,947,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.150764890245071,2.159851624520456,0.009086734275384867,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,947,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.159851624520456,2.194663305675756,0.03481168115530009,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,947,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.194663305675756,2.2715953094065053,0.07693200373074927,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,947,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933865793119515,2.0933865793119515,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,947,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933865793119515,2.0933865793119515,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,947,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933865793119515,2.0933865793119515,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,947,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933865793119515,2.0933865793119515,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,948,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0304055536490493,2.1456103012651186,-0.8847952523839306,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,948,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456103012651186,2.093377282272799,-0.05223301899231947,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,948,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0304055536490493,2.1507580128960972,-0.879647540752952,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,948,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507580128960972,2.093377282272799,-0.05738073062329807,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,948,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877738599749036,2.1598450194393837,-0.9279288405355199,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,948,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598450194393837,2.093377282272799,-0.0664677371665845,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,948,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768536446869704,2.1946585903891673,-0.9821950542978031,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,948,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.1946585903891673,2.093377282272799,-0.10128130811636815,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,948,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392094078178989,2.2715927627383907,-1.120501315440598,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,948,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715927627383907,2.093377282272799,-0.17821548046559155,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,948,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0304055536490493,3.0304055536490493,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,948,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0304055536490493,3.0877738599749036,0.057368306325854324,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,948,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877738599749036,3.1768536446869704,0.08907978471206679,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,948,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768536446869704,3.392094078178989,0.21524043349201838,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,948,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456103012651186,2.1507580128960972,0.005147711630978602,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,948,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507580128960972,2.1598450194393837,0.009087006543286424,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,948,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598450194393837,2.1946585903891673,0.034813570949783657,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,948,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946585903891673,2.2715927627383907,0.0769341723492234,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,948,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093377282272799,2.093377282272799,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,948,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093377282272799,2.093377282272799,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,948,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093377282272799,2.093377282272799,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,948,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093377282272799,2.093377282272799,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
